Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,NtQueryFullAttributesFile
0,0,0.0,15,0.0,4.0,0.0,4,0.0,0,6.0,1.0,14.0,10.0,0,0,0.0,0,2.0,0.0,14,0.0,3,8,0.0,0,0.0,0.0,1.0,0,32.0,1.0,107.0,58.0,559.0,19.0,174.0,0,0,1.0,11.0,2.0,0,328.0,19.0,33.0,0.0,0.0,0.0,26.0,1.0,15.0,10.0,174.0,8.0,2,0.0,0,0
0,0,0.0,12,1.0,2.0,42.0,3,45.0,0,41.0,0.0,5.0,0.0,0,0,0.0,0,3.0,262.0,19,0.0,4,8,0.0,0,1.0,46.0,0.0,0,94.0,28.0,171.0,34.0,0.0,0.0,178.0,0,0,0.0,18.0,8.0,0,151.0,0.0,0.0,16.0,0.0,0.0,36.0,1.0,11.0,0.0,88.0,35.0,0,0.0,0,0
0,0,0.0,24,0.0,5.0,23.0,10,60.0,0,42.0,21.0,16.0,0.0,0,2,0.0,3,6.0,310.0,38,0.0,4,8,0.0,0,1.0,350.0,6.0,1,27.0,36.0,44.0,34.0,48.0,0.0,0.0,0,0,3.0,0.0,0.0,0,0.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,141.0,9.0,142.0,23.0,2,14.0,0,0
0,0,0.0,14,0.0,4.0,0.0,19,18.0,0,17.0,60.0,33.0,3.0,0,3,0.0,2,7.0,604.0,0,0.0,4,8,0.0,0,0.0,300.0,3.0,0,0.0,40.0,289.0,56.0,884.0,0.0,94.0,0,0,2.0,5.0,0.0,0,30.0,0.0,14.0,0.0,0.0,0.0,52.0,0.0,133.0,4.0,64.0,14.0,0,8.0,0,0
0,0,0.0,7,1.0,0.0,29.0,4,35.0,0,5.0,22.0,7.0,16.0,0,0,0.0,29,3.0,41.0,33,1.0,0,0,0.0,0,2.0,257.0,6.0,0,242.0,8.0,16.0,0.0,410.0,0.0,0.0,0,0,0.0,25.0,0.0,0,87.0,1.0,0.0,6.0,0.0,0.0,13.0,3.0,0.0,6.0,143.0,7.0,1,47.0,0,0
0,0,0.0,9,1.0,2.0,24.0,8,2.0,4,37.0,12.0,18.0,9.0,0,0,0.0,11,2.0,331.0,13,1.0,4,8,0.0,0,0.0,245.0,0.0,0,103.0,6.0,173.0,31.0,527.0,2.0,169.0,0,0,3.0,20.0,9.0,0,121.0,0.0,72.0,15.0,0.0,0.0,67.0,2.0,9.0,11.0,107.0,30.0,0,94.0,0,0
0,0,0.0,6,3.0,0.0,0.0,0,0.0,0,2.0,0.0,13.0,0.0,0,0,0.0,0,4.0,50.0,12,0.0,0,0,0.0,0,0.0,149.0,5.0,0,48.0,0.0,1.0,25.0,597.0,28.0,0.0,0,0,2.0,0.0,6.0,0,278.0,10.0,10.0,9.0,0.0,0.0,4.0,1.0,103.0,5.0,164.0,0.0,1,42.0,0,0
0,0,0.0,0,3.0,2.0,47.0,3,3.0,0,0.0,11.0,0.0,0.0,0,0,0.0,13,2.0,45.0,0,0.0,0,0,0.0,0,0.0,0.0,6.0,1,0.0,0.0,3.0,45.0,571.0,33.0,0.0,0,0,0.0,0.0,0.0,0,0.0,8.0,15.0,0.0,0.0,0.0,24.0,0.0,103.0,5.0,26.0,9.0,0,20.0,0,0
0,0,0.0,0,2.0,3.0,8.0,15,31.0,0,1.0,0.0,27.0,0.0,0,0,0.0,0,4.0,118.0,47,0.0,4,8,0.0,0,0.0,21.0,11.0,0,209.0,17.0,65.0,104.0,504.0,0.0,135.0,0,0,1.0,21.0,0.0,0,146.0,6.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,24.0,0,62.0,0,0
0,0,0.0,10,0.0,0.0,11.0,10,109.0,0,40.0,39.0,28.0,0.0,0,2,0.0,4,2.0,195.0,0,1.0,4,8,0.0,0,0.0,368.0,0.0,0,169.0,23.0,99.0,39.0,485.0,26.0,18.0,0,0,0.0,0.0,0.0,0,445.0,2.0,0.0,15.0,0.0,0.0,24.0,2.0,15.0,9.0,50.0,45.0,1,9.0,0,0
0,0,0.0,6,1.0,1.0,0.0,26,126.0,0,22.0,0.0,19.0,3.0,0,0,0.0,13,11.0,39.0,0,1.0,4,8,0.0,0,2.0,359.0,2.0,0,164.0,38.0,119.0,37.0,421.0,22.0,138.0,0,0,3.0,21.0,0.0,0,198.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,91.0,1.0,125.0,2.0,2,58.0,0,0
0,0,0.0,9,0.0,25.0,0.0,3,21.0,3,19.0,295.0,22.0,0.0,0,2,0.0,7,5.0,731.0,0,1.0,4,8,0.0,0,0.0,342.0,11.0,0,290.0,105.0,150.0,70.0,441.0,21.0,148.0,0,0,41.0,5.0,8.0,0,103.0,23.0,2.0,12.0,0.0,0.0,12.0,1.0,68.0,13.0,127.0,39.0,0,0.0,0,0
0,0,0.0,9,1.0,4.0,38.0,12,0.0,0,22.0,0.0,23.0,3.0,0,0,0.0,6,3.0,0.0,26,1.0,4,8,0.0,0,4.0,93.0,1.0,0,71.0,39.0,208.0,24.0,745.0,10.0,99.0,0,0,1.0,0.0,5.0,0,0.0,7.0,4.0,11.0,0.0,0.0,0.0,2.0,8.0,7.0,80.0,28.0,2,46.0,0,0
0,0,0.0,9,1.0,3.0,0.0,16,51.0,3,21.0,43.0,27.0,5.0,0,1,0.0,0,10.0,78.0,15,1.0,4,8,0.0,0,2.0,341.0,3.0,0,0.0,21.0,294.0,0.0,171.0,2.0,96.0,0,0,3.0,8.0,0.0,0,194.0,0.0,18.0,13.0,0.0,0.0,52.0,3.0,0.0,4.0,33.0,28.0,1,29.0,0,0
0,0,0.0,9,1.0,3.0,14.0,5,227.0,4,35.0,0.0,16.0,0.0,0,0,0.0,0,1.0,195.0,30,1.0,4,8,0.0,0,2.0,306.0,10.0,0,54.0,0.0,203.0,56.0,1260.0,22.0,176.0,0,0,1.0,0.0,6.0,0,206.0,11.0,25.0,20.0,0.0,0.0,0.0,3.0,86.0,4.0,105.0,51.0,1,24.0,0,0
0,0,0.0,9,2.0,41.0,12.0,16,64.0,0,42.0,287.0,22.0,7.0,15,2,0.0,20,7.0,485.0,0,1.0,4,8,0.0,0,0.0,269.0,0.0,0,170.0,134.0,365.0,28.0,104.0,39.0,0.0,0,0,52.0,10.0,8.0,0,271.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,127.0,11.0,159.0,34.0,0,20.0,0,0
0,0,0.0,10,0.0,6.0,0.0,6,13.0,0,13.0,55.0,9.0,4.0,0,2,0.0,10,9.0,224.0,39,0.0,4,8,0.0,0,0.0,254.0,0.0,1,65.0,12.0,177.0,0.0,0.0,8.0,181.0,0,0,68.0,0.0,2.0,0,0.0,15.0,11.0,0.0,0.0,0.0,48.0,2.0,21.0,0.0,65.0,13.0,1,9.0,0,0
0,0,0.0,9,3.0,2.0,0.0,9,0.0,0,0.0,10.0,0.0,5.0,0,0,0.0,0,6.0,0.0,12,1.0,4,8,0.0,0,0.0,281.0,0.0,0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0,0.0,0,102.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,32.0,8.0,8.0,0.0,0,26.0,0,0
0,0,0.0,0,13.0,4.0,24.0,5,0.0,4,14.0,0.0,22.0,18.0,0,3,0.0,9,4.0,329.0,48,1.0,4,8,0.0,0,3.0,149.0,4.0,0,115.0,26.0,176.0,15.0,669.0,23.0,114.0,0,0,3.0,14.0,14.0,0,0.0,0.0,45.0,3.0,0.0,0.0,45.0,1.0,69.0,12.0,0.0,54.0,2,29.0,0,0
0,0,0.0,0,0.0,6.0,49.0,5,18.0,0,21.0,3.0,20.0,6.0,0,3,0.0,0,5.0,179.0,35,1.0,4,8,0.0,0,0.0,190.0,4.0,0,54.0,3.0,137.0,64.0,469.0,24.0,200.0,0,0,4.0,7.0,8.0,0,306.0,0.0,37.0,6.0,0.0,0.0,1.0,0.0,31.0,12.0,25.0,43.0,1,38.0,0,0
0,0,0.0,2,0.0,2.0,0.0,18,269.0,0,0.0,14.0,17.0,11.0,0,2,0.0,0,6.0,22.0,12,1.0,4,8,0.0,0,0.0,104.0,1.0,0,1.0,10.0,273.0,65.0,0.0,34.0,131.0,0,0,0.0,17.0,4.0,0,346.0,14.0,19.0,1.0,0.0,0.0,38.0,2.0,56.0,5.0,0.0,7.0,2,15.0,0,0
0,0,0.0,16,0.0,4.0,0.0,12,0.0,0,13.0,17.0,17.0,4.0,0,2,0.0,15,5.0,296.0,22,1.0,4,8,0.0,0,0.0,223.0,5.0,0,23.0,25.0,167.0,121.0,0.0,22.0,85.0,0,0,0.0,5.0,0.0,0,408.0,0.0,28.0,7.0,0.0,0.0,15.0,0.0,125.0,7.0,141.0,53.0,1,30.0,0,0
0,0,0.0,22,1.0,2.0,40.0,5,0.0,0,0.0,24.0,3.0,0.0,0,0,0.0,15,9.0,75.0,25,1.0,4,8,0.0,0,0.0,0.0,1.0,0,41.0,18.0,201.0,0.0,656.0,0.0,28.0,0,0,0.0,14.0,0.0,0,128.0,0.0,35.0,0.0,0.0,0.0,47.0,0.0,39.0,9.0,0.0,29.0,2,44.0,0,0
0,0,0.0,12,2.0,6.0,12.0,15,218.0,0,34.0,13.0,18.0,10.0,0,2,0.0,0,4.0,176.0,0,0.0,4,8,0.0,0,2.0,404.0,9.0,0,179.0,40.0,28.0,49.0,1126.0,0.0,43.0,0,0,0.0,5.0,0.0,0,261.0,9.0,0.0,2.0,0.0,0.0,28.0,0.0,53.0,0.0,84.0,33.0,0,0.0,0,0
0,0,0.0,14,2.0,1.0,0.0,25,75.0,0,2.0,12.0,16.0,16.0,0,0,0.0,10,2.0,12.0,38,1.0,5,8,0.0,0,2.0,173.0,0.0,0,0.0,14.0,285.0,28.0,464.0,14.0,198.0,0,0,2.0,0.0,4.0,0,236.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,56.0,6.0,47.0,0.0,0,6.0,0,0
0,0,0.0,15,2.0,1.0,0.0,11,103.0,0,2.0,0.0,0.0,0.0,0,0,0.0,4,2.0,77.0,25,1.0,0,0,0.0,0,0.0,122.0,5.0,0,25.0,25.0,0.0,38.0,0.0,25.0,60.0,0,0,0.0,6.0,0.0,0,141.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,6.0,44.0,17.0,0,25.0,0,0
0,0,0.0,18,1.0,1.0,25.0,13,286.0,2,31.0,66.0,38.0,13.0,0,2,0.0,5,6.0,922.0,2,0.0,4,8,0.0,0,0.0,317.0,0.0,0,10.0,122.0,185.0,40.0,614.0,46.0,0.0,0,0,39.0,13.0,11.0,0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,6.0,55.0,50.0,0,0.0,0,0
0,0,0.0,9,2.0,2.0,4.0,4,0.0,0,0.0,16.0,19.0,10.0,0,0,0.0,0,6.0,38.0,62,0.0,0,0,0.0,0,2.0,0.0,5.0,0,99.0,24.0,26.0,0.0,68.0,19.0,50.0,0,0,1.0,22.0,16.0,0,36.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,139.0,6.0,92.0,5.0,0,20.0,0,0
0,0,0.0,10,1.0,3.0,19.0,0,39.0,0,8.0,7.0,2.0,5.0,0,0,0.0,7,0.0,38.0,29,1.0,0,0,0.0,0,2.0,149.0,2.0,0,0.0,0.0,20.0,58.0,0.0,0.0,72.0,0,0,3.0,22.0,12.0,0,0.0,0.0,3.0,17.0,0.0,0.0,15.0,1.0,0.0,0.0,28.0,0.0,0,18.0,0,0
0,0,0.0,6,18.0,0.0,0.0,3,236.0,2,32.0,0.0,36.0,7.0,0,3,0.0,19,8.0,556.0,12,1.0,4,8,0.0,0,1.0,614.0,0.0,0,200.0,8.0,305.0,25.0,124.0,19.0,143.0,0,0,1.0,0.0,5.0,0,244.0,5.0,17.0,1.0,2.0,0.0,0.0,17.0,0.0,21.0,113.0,92.0,1,10.0,0,0
0,0,0.0,2,1.0,2.0,0.0,8,196.0,0,13.0,0.0,12.0,0.0,0,2,0.0,1,10.0,164.0,21,0.0,4,8,0.0,0,0.0,245.0,9.0,1,36.0,0.0,103.0,24.0,498.0,22.0,0.0,0,0,0.0,38.0,2.0,0,398.0,22.0,45.0,39.0,0.0,0.0,13.0,0.0,70.0,11.0,63.0,36.0,1,100.0,0,0
0,0,0.0,0,3.0,0.0,0.0,4,0.0,0,0.0,8.0,0.0,9.0,0,0,0.0,7,1.0,22.0,13,1.0,0,0,0.0,0,0.0,109.0,0.0,0,0.0,2.0,0.0,23.0,662.0,12.0,0.0,0,0,1.0,37.0,9.0,0,7.0,15.0,35.0,2.0,0.0,0.0,39.0,0.0,107.0,10.0,57.0,11.0,0,17.0,0,0
0,0,0.0,12,1.0,2.0,1.0,19,0.0,0,0.0,0.0,8.0,3.0,0,1,0.0,15,7.0,0.0,14,1.0,4,8,0.0,0,0.0,100.0,0.0,0,196.0,24.0,127.0,82.0,1437.0,8.0,246.0,0,0,2.0,4.0,3.0,0,0.0,3.0,19.0,11.0,0.0,0.0,27.0,2.0,39.0,1.0,121.0,0.0,1,37.0,0,0
0,0,0.0,14,5.0,1.0,30.0,4,3.0,2,29.0,64.0,25.0,2.0,0,2,0.0,9,6.0,424.0,19,0.0,4,8,0.0,0,0.0,230.0,6.0,0,145.0,21.0,273.0,42.0,476.0,4.0,187.0,0,0,45.0,0.0,0.0,0,152.0,9.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,77.0,2,13.0,0,0
0,0,0.0,12,1.0,2.0,0.0,1,84.0,0,4.0,22.0,16.0,13.0,0,0,0.0,6,4.0,61.0,5,1.0,0,0,0.0,0,1.0,67.0,5.0,0,134.0,30.0,7.0,65.0,345.0,0.0,118.0,0,0,1.0,0.0,1.0,0,209.0,0.0,52.0,3.0,0.0,0.0,39.0,0.0,38.0,14.0,21.0,0.0,2,0.0,0,0
0,0,0.0,0,1.0,3.0,69.0,0,77.0,0,41.0,52.0,6.0,2.0,0,0,0.0,0,4.0,42.0,14,1.0,4,8,0.0,0,1.0,196.0,10.0,0,75.0,3.0,187.0,0.0,0.0,8.0,135.0,0,0,3.0,0.0,6.0,0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,2.0,113.0,4.0,62.0,20.0,2,0.0,0,0
0,0,0.0,6,2.0,1.0,43.0,3,64.0,0,0.0,0.0,15.0,4.0,0,0,0.0,0,1.0,3.0,37,0.0,4,8,0.0,0,0.0,154.0,4.0,1,34.0,17.0,0.0,32.0,231.0,17.0,274.0,0,0,3.0,0.0,14.0,0,0.0,7.0,0.0,14.0,0.0,0.0,5.0,0.0,115.0,6.0,102.0,4.0,1,36.0,0,0
0,0,0.0,3,0.0,3.0,2.0,4,0.0,0,22.0,38.0,0.0,0.0,0,3,0.0,5,1.0,210.0,1,1.0,4,8,0.0,0,2.0,61.0,0.0,1,225.0,30.0,141.0,29.0,110.0,11.0,162.0,0,0,5.0,18.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,6.0,97.0,16.0,1,52.0,0,0
0,0,0.0,14,5.0,4.0,41.0,15,55.0,2,29.0,6.0,6.0,2.0,0,0,0.0,4,4.0,345.0,7,0.0,4,8,0.0,0,0.0,246.0,0.0,0,91.0,0.0,214.0,69.0,356.0,23.0,276.0,0,0,1.0,10.0,2.0,0,132.0,14.0,28.0,0.0,0.0,0.0,20.0,0.0,55.0,2.0,87.0,61.0,1,24.0,0,0
0,0,0.0,272,21.0,0.0,21.0,7,106.0,3,20.0,60.0,5.0,9.0,0,2,0.0,3,0.0,319.0,23,1.0,4,8,0.0,0,3.0,3060.0,3.0,0,54.0,4.0,392.0,20.0,655.0,0.0,2346.0,4,0,25.0,8.0,6.0,0,648.0,24.0,9.0,18.0,3.0,0.0,225.0,20.0,91.0,46.0,111.0,38.0,0,179.0,0,0
0,0,0.0,1,1.0,1.0,11.0,1,50.0,0,5.0,14.0,7.0,0.0,0,0,0.0,0,0.0,0.0,3,1.0,1,0,0.0,0,0.0,7.0,12.0,0,146.0,0.0,15.0,69.0,702.0,0.0,101.0,0,0,0.0,16.0,5.0,0,0.0,0.0,35.0,16.0,0.0,0.0,41.0,1.0,64.0,0.0,142.0,12.0,0,41.0,0,0
0,0,0.0,14,2.0,0.0,26.0,2,5.0,0,3.0,44.0,15.0,0.0,0,0,0.0,12,2.0,102.0,24,0.0,4,8,0.0,0,0.0,179.0,1.0,0,313.0,27.0,72.0,109.0,482.0,0.0,242.0,0,0,1.0,26.0,14.0,0,0.0,0.0,29.0,14.0,0.0,0.0,24.0,2.0,79.0,5.0,96.0,0.0,1,22.0,0,0
